time,festivalId,nazivFestivala,tipKarte,razlog,staraCena,novaCena,deltaCene,procenatPromene
2025-08-02T22:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,3896.87,4156.77,259.9,6.67
2025-08-16T01:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,4156.77,4587.97,431.2,10.37
2025-08-29T05:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,4587.97,5253.18,665.21,14.5
2025-09-14T09:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,5253.18,5421.74,168.56,3.21
2025-09-25T07:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,5421.74,6046.05,624.31,11.51
2025-10-05T18:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,6046.05,6487.5,441.45,7.3
2025-10-23T09:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,6487.5,7063.02,575.52,8.87
2025-11-04T22:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,7063.02,7725.5,662.48,9.38
2025-11-15T04:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,7725.5,7460.04,-265.46,-3.44
2025-11-30T17:17:48Z,F003,Guca Trumpet Festival,Day Pass,POVECANJE_TRAZNJE,7460.04,8572.29,1112.25,14.91
2025-12-08T19:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,8572.29,8950.58,378.29,4.41
2025-12-23T03:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,8950.58,9433.33,482.75,5.39
2026-01-06T11:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,9433.33,10063.11,629.78,6.68
2026-01-18T08:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,10063.11,9211.41,-851.7,-8.46
2026-02-03T02:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,9211.41,8659.12,-552.29,-6.0
2026-02-16T09:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,8659.12,7811.39,-847.73,-9.79
2026-02-27T17:17:48Z,F003,Guca Trumpet Festival,Day Pass,VREMENSKI_PERIOD,7811.39,8328.86,517.47,6.62
2026-03-10T16:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,8328.86,8074.17,-254.69,-3.06
2026-03-22T02:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,8074.17,6911.26,-1162.91,-14.4
2026-04-08T06:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,6911.26,7087.38,176.12,2.55
2026-04-19T23:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,7087.38,6770.73,-316.65,-4.47
2026-04-30T13:17:48Z,F003,Guca Trumpet Festival,Day Pass,PROMO_AKCIJA,6770.73,6155.24,-615.49,-9.09
2026-05-13T04:17:48Z,F003,Guca Trumpet Festival,Day Pass,SEZONSKI_FAKTOR,6155.24,6819.12,663.88,10.79
2024-12-02T11:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,15000.0,14982.92,-17.08,-0.11
2024-12-18T08:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,14982.92,15555.5,572.58,3.82
2024-12-30T08:17:48Z,F004,Sea Dance Festival,VIP All Access,VREMENSKI_PERIOD,15555.5,16033.97,478.47,3.08
2025-01-09T01:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,16033.97,14208.81,-1825.16,-11.38
2025-01-24T14:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,14208.81,15095.88,887.07,6.24
2025-02-05T08:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,15095.88,14436.05,-659.83,-4.37
2025-02-21T00:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,14436.05,14392.68,-43.37,-0.3
2025-03-03T20:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,14392.68,14348.7,-43.98,-0.31
2025-03-15T01:17:48Z,F004,Sea Dance Festival,VIP All Access,VREMENSKI_PERIOD,14348.7,15222.5,873.8,6.09
2025-03-26T23:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,15222.5,16317.77,1095.27,7.2
2025-04-11T02:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,16317.77,18240.64,1922.87,11.78
2025-04-26T01:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,18240.64,15645.82,-2594.82,-14.23
2025-05-06T04:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,15645.82,13966.2,-1679.62,-10.74
2025-05-19T22:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,13966.2,15120.56,1154.36,8.27
2025-06-02T09:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,15120.56,14259.15,-861.41,-5.7
2025-06-15T18:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,14259.15,15840.54,1581.39,11.09
2025-06-29T12:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,15840.54,14505.28,-1335.26,-8.43
2025-07-09T06:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,14505.28,16616.06,2110.78,14.55
2025-07-25T14:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,16616.06,18266.72,1650.66,9.93
2025-08-07T09:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,18266.72,19139.71,872.99,4.78
2025-08-18T01:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,19139.71,17595.28,-1544.43,-8.07
2025-09-01T17:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,17595.28,18228.0,632.72,3.6
2025-09-13T13:17:48Z,F004,Sea Dance Festival,VIP All Access,VREMENSKI_PERIOD,18228.0,19156.58,928.58,5.09
2025-09-24T11:17:48Z,F004,Sea Dance Festival,VIP All Access,VREMENSKI_PERIOD,19156.58,20121.71,965.13,5.04
2025-10-08T03:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,20121.71,19081.92,-1039.79,-5.17
2025-10-23T09:17:48Z,F004,Sea Dance Festival,VIP All Access,VREMENSKI_PERIOD,19081.92,20490.55,1408.63,7.38
2025-11-03T11:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,20490.55,19584.72,-905.83,-4.42
2025-11-14T20:17:48Z,F004,Sea Dance Festival,VIP All Access,VREMENSKI_PERIOD,19584.72,20690.58,1105.86,5.65
2025-11-28T06:17:48Z,F004,Sea Dance Festival,VIP All Access,VREMENSKI_PERIOD,20690.58,21434.44,743.86,3.6
2025-12-13T13:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,21434.44,24637.03,3202.59,14.94
2025-12-25T07:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,24637.03,26578.48,1941.45,7.88
2026-01-05T17:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,26578.48,28312.08,1733.6,6.52
2026-01-20T06:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,28312.08,26740.1,-1571.98,-5.55
2026-01-30T01:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,26740.1,24133.46,-2606.64,-9.75
2026-02-16T07:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,24133.46,20859.02,-3274.44,-13.57
2026-02-26T07:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,20859.02,18324.21,-2534.81,-12.15
2026-03-09T03:17:48Z,F004,Sea Dance Festival,VIP All Access,PROMO_AKCIJA,18324.21,17296.6,-1027.61,-5.61
2026-03-24T13:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,17296.6,19760.53,2463.93,14.25
2026-04-07T23:17:48Z,F004,Sea Dance Festival,VIP All Access,POVECANJE_TRAZNJE,19760.53,21931.01,2170.48,10.98
2026-04-17T18:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,21931.01,21591.82,-339.19,-1.55
2026-05-04T07:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,21591.82,21594.84,3.02,0.01
2026-05-13T08:17:48Z,F004,Sea Dance Festival,VIP All Access,SEZONSKI_FAKTOR,21594.84,21017.37,-577.47,-2.67
2024-12-02T05:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,5000.0,5622.14,622.14,12.44
2024-12-16T02:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,5622.14,6083.71,461.57,8.21
2024-12-28T19:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,6083.71,6318.67,234.96,3.86
2025-01-13T15:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,6318.67,7234.36,915.69,14.49
2025-01-23T15:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,7234.36,7506.17,271.81,3.76
2025-02-05T22:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,7506.17,7764.65,258.48,3.44
2025-02-17T18:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,7764.65,7651.7,-112.95,-1.45
2025-03-05T16:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,7651.7,6770.76,-880.94,-11.51
2025-03-18T15:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,6770.76,7258.49,487.73,7.2
2025-03-30T14:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,7258.49,7260.09,1.6,0.02
2025-04-11T07:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,7260.09,7040.03,-220.06,-3.03
2025-04-24T15:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,7040.03,7636.73,596.7,8.48
2025-05-08T13:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,7636.73,7602.72,-34.01,-0.45
2025-05-20T19:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,7602.72,6798.32,-804.4,-10.58
2025-06-03T02:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,6798.32,7320.65,522.33,7.68
2025-06-14T08:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,7320.65,7621.69,301.04,4.11
2025-06-25T13:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,7621.69,6494.53,-1127.16,-14.79
2025-07-10T20:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,6494.53,5945.7,-548.83,-8.45
2025-07-25T00:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,5945.7,5289.01,-656.69,-11.04
2025-08-04T03:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,5289.01,5535.35,246.34,4.66
2025-08-15T19:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,5535.35,6230.1,694.75,12.55
2025-08-28T23:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,6230.1,5449.66,-780.44,-12.53
2025-09-12T17:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,5449.66,6165.2,715.54,13.13
2025-09-24T20:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,6165.2,6519.01,353.81,5.74
2025-10-06T17:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,6519.01,6906.3,387.29,5.94
2025-10-21T04:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,6906.3,6882.74,-23.56,-0.34
2025-11-03T14:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,6882.74,6798.65,-84.09,-1.22
2025-11-16T09:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,6798.65,5790.55,-1008.1,-14.83
2025-11-30T17:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,5790.55,6204.45,413.9,7.15
2025-12-12T18:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,6204.45,6397.14,192.69,3.11
2025-12-24T04:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,6397.14,6901.18,504.04,7.88
2026-01-07T12:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,6901.18,7247.34,346.16,5.02
2026-01-21T01:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,7247.34,8165.87,918.53,12.67
2026-01-30T19:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,8165.87,7159.95,-1005.92,-12.32
2026-02-13T11:17:48Z,F004,Sea Dance Festival,Regular,SEZONSKI_FAKTOR,7159.95,7595.57,435.62,6.08
2026-02-28T10:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,7595.57,8675.08,1079.51,14.21
2026-03-08T23:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,8675.08,9253.01,577.93,6.66
2026-03-25T09:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,9253.01,9773.3,520.29,5.62
2026-04-07T06:17:48Z,F004,Sea Dance Festival,Regular,POVECANJE_TRAZNJE,9773.3,10551.99,778.69,7.97
2026-04-19T10:17:48Z,F004,Sea Dance Festival,Regular,PROMO_AKCIJA,10551.99,9118.52,-1433.47,-13.58
2026-05-04T15:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,9118.52,9826.12,707.6,7.76
2026-05-16T08:17:48Z,F004,Sea Dance Festival,Regular,VREMENSKI_PERIOD,9826.12,10576.38,750.26,7.64
2024-12-02T23:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,8000.0,7804.47,-195.53,-2.44
2024-12-14T03:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,7804.47,8075.23,270.76,3.47
2024-12-31T08:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,8075.23,8574.42,499.19,6.18
2025-01-09T00:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,8574.42,7913.61,-660.81,-7.71
2025-01-24T13:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,7913.61,8381.08,467.47,5.91
2025-02-07T22:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,POVECANJE_TRAZNJE,8381.08,9412.5,1031.42,12.31
2025-02-21T12:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,9412.5,9889.42,476.92,5.07
2025-03-06T15:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,9889.42,9784.7,-104.72,-1.06
2025-03-17T22:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,9784.7,10506.13,721.43,7.37
2025-03-26T22:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,10506.13,10521.21,15.08,0.14
2025-04-10T11:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,10521.21,10843.8,322.59,3.07
2025-04-26T04:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,POVECANJE_TRAZNJE,10843.8,12343.81,1500.01,13.83
2025-05-07T16:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,12343.81,13060.05,716.24,5.8
2025-05-18T11:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,13060.05,14330.06,1270.01,9.72
2025-06-02T17:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,14330.06,16044.55,1714.49,11.96
2025-06-15T05:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,16044.55,17324.45,1279.9,7.98
2025-06-25T18:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,17324.45,15596.84,-1727.61,-9.97
2025-07-08T13:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,15596.84,13325.81,-2271.03,-14.56
2025-07-23T02:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,POVECANJE_TRAZNJE,13325.81,15286.22,1960.41,14.71
2025-08-07T14:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,15286.22,16795.57,1509.35,9.87
2025-08-15T19:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,16795.57,15512.72,-1282.85,-7.64
2025-08-29T20:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,15512.72,15906.34,393.62,2.54
2025-09-11T21:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,15906.34,13546.91,-2359.43,-14.83
2025-09-25T16:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,13546.91,14350.82,803.91,5.93
2025-10-09T07:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,POVECANJE_TRAZNJE,14350.82,15161.58,810.76,5.65
2025-10-18T23:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,15161.58,16178.65,1017.07,6.71
2025-11-01T03:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,16178.65,15104.56,-1074.09,-6.64
2025-11-14T12:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,15104.56,14817.95,-286.61,-1.9
2025-11-29T12:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,POVECANJE_TRAZNJE,14817.95,16694.97,1877.02,12.67
2025-12-09T17:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,16694.97,17764.19,1069.22,6.4
2025-12-23T03:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,POVECANJE_TRAZNJE,17764.19,19326.21,1562.02,8.79
2026-01-07T01:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,19326.21,20098.51,772.3,4.0
2026-01-20T02:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,POVECANJE_TRAZNJE,20098.51,22088.03,1989.52,9.9
2026-02-02T14:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,22088.03,23672.54,1584.51,7.17
2026-02-13T16:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,23672.54,25693.37,2020.83,8.54
2026-03-01T11:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,25693.37,23041.01,-2652.36,-10.32
2026-03-08T21:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,23041.01,24270.53,1229.52,5.34
2026-03-25T19:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,24270.53,20649.12,-3621.41,-14.92
2026-04-07T09:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,PROMO_AKCIJA,20649.12,18291.0,-2358.12,-11.42
2026-04-18T08:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,VREMENSKI_PERIOD,18291.0,19241.23,950.23,5.2
2026-05-03T17:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,19241.23,20645.33,1404.1,7.3
2026-05-16T15:17:48Z,F004,Sea Dance Festival,Fan Pit Pass,SEZONSKI_FAKTOR,20645.33,22692.59,2047.26,9.92
2024-12-05T21:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,25000.0,26204.32,1204.32,4.82
2024-12-15T10:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,26204.32,28152.08,1947.76,7.43
2024-12-28T12:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,28152.08,29465.58,1313.5,4.67
2025-01-10T22:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,29465.58,25480.33,-3985.25,-13.53
2025-01-23T03:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,25480.33,21888.03,-3592.3,-14.1
2025-02-04T22:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,21888.03,19808.29,-2079.74,-9.5
2025-02-20T16:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,19808.29,21064.57,1256.28,6.34
2025-03-02T06:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,21064.57,22681.55,1616.98,7.68
2025-03-16T15:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,22681.55,22884.95,203.4,0.9
2025-03-30T18:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,22884.95,23775.36,890.41,3.89
2025-04-12T18:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,23775.36,23144.68,-630.68,-2.65
2025-04-23T03:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,23144.68,22695.18,-449.5,-1.94
2025-05-07T06:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,22695.18,23187.56,492.38,2.17
2025-05-21T21:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,23187.56,24916.29,1728.73,7.46
2025-06-02T18:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,24916.29,26379.73,1463.44,5.87
2025-06-15T14:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,26379.73,26966.59,586.86,2.22
2025-06-25T13:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,26966.59,28882.4,1915.81,7.1
2025-07-09T21:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,28882.4,30516.73,1634.33,5.66
2025-07-21T18:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,30516.73,27510.52,-3006.21,-9.85
2025-08-07T17:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,27510.52,26321.34,-1189.18,-4.32
2025-08-19T05:17:48Z,F004,Sea Dance Festival,Backstage Experience,POVECANJE_TRAZNJE,26321.34,29977.81,3656.47,13.89
2025-08-30T18:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,29977.81,26454.32,-3523.49,-11.75
2025-09-10T13:17:48Z,F004,Sea Dance Festival,Backstage Experience,POVECANJE_TRAZNJE,26454.32,28722.1,2267.78,8.57
2025-09-23T11:17:48Z,F004,Sea Dance Festival,Backstage Experience,POVECANJE_TRAZNJE,28722.1,30520.26,1798.16,6.26
2025-10-08T08:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,30520.26,32814.74,2294.48,7.52
2025-10-23T08:17:48Z,F004,Sea Dance Festival,Backstage Experience,POVECANJE_TRAZNJE,32814.74,34706.63,1891.89,5.77
2025-11-01T06:17:48Z,F004,Sea Dance Festival,Backstage Experience,POVECANJE_TRAZNJE,34706.63,37614.26,2907.63,8.38
2025-11-15T17:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,37614.26,35403.85,-2210.41,-5.88
2025-11-27T00:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,35403.85,32903.36,-2500.49,-7.06
2025-12-09T05:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,32903.36,32795.23,-108.13,-0.33
2025-12-23T02:17:48Z,F004,Sea Dance Festival,Backstage Experience,POVECANJE_TRAZNJE,32795.23,36417.87,3622.64,11.05
2026-01-07T00:17:48Z,F004,Sea Dance Festival,Backstage Experience,POVECANJE_TRAZNJE,36417.87,41086.83,4668.96,12.82
2026-01-18T21:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,41086.83,43775.98,2689.15,6.55
2026-02-03T08:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,43775.98,44482.38,706.4,1.61
2026-02-12T04:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,44482.38,41610.4,-2871.98,-6.46
2026-02-28T00:17:48Z,F004,Sea Dance Festival,Backstage Experience,VREMENSKI_PERIOD,41610.4,43390.69,1780.29,4.28
2026-03-09T14:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,43390.69,42752.14,-638.55,-1.47
2026-03-24T03:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,42752.14,37005.83,-5746.31,-13.44
2026-04-07T23:17:48Z,F004,Sea Dance Festival,Backstage Experience,PROMO_AKCIJA,37005.83,34235.53,-2770.3,-7.49
2026-04-19T11:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,34235.53,35652.56,1417.03,4.14
2026-04-29T21:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,35652.56,37329.18,1676.62,4.7
2026-05-14T17:17:48Z,F004,Sea Dance Festival,Backstage Experience,SEZONSKI_FAKTOR,37329.18,36844.57,-484.61,-1.3
2024-12-04T04:17:48Z,F004,Sea Dance Festival,Day Pass,PROMO_AKCIJA,3000.0,2739.94,-260.06,-8.67
2024-12-16T10:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,2739.94,2955.47,215.53,7.87
2024-12-29T23:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,2955.47,3044.63,89.16,3.02
2025-01-10T15:17:48Z,F004,Sea Dance Festival,Day Pass,POVECANJE_TRAZNJE,3044.63,3313.58,268.95,8.83
2025-01-22T13:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,3313.58,3515.7,202.12,6.1
2025-02-06T18:17:48Z,F004,Sea Dance Festival,Day Pass,PROMO_AKCIJA,3515.7,3228.95,-286.75,-8.16
2025-02-18T18:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,3228.95,3534.26,305.31,9.46
2025-03-04T17:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,3534.26,3805.89,271.63,7.69
2025-03-15T20:17:48Z,F004,Sea Dance Festival,Day Pass,POVECANJE_TRAZNJE,3805.89,4074.97,269.08,7.07
2025-03-27T23:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,4074.97,4289.64,214.67,5.27
2025-04-10T01:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,4289.64,4621.07,331.43,7.73
2025-04-25T10:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,4621.07,4717.67,96.6,2.09
